,Seccion,Categoria,Descripcion,Precio/Kg,Precio,PrecioPrevio,Ofertas,Promociones,Enlace
2841,Cuidado de la Ropa,Bio en Aperitivos,"
Detergente líquido ecológico Free & Clear Seventh Generation 1 l.","
 1 L. |
6,20 €/l","6,20 €",,,,https://www.carrefour.es/supermercado/detergente-liquido-ecologico-free-clear-seventh-generation-1-l-seventh-generation/R-fprod1230016/p?prtId=cat20044
2842,Cuidado de la Ropa,Bio en Aperitivos,"
Detergente líquido ecológico Fresh Orange Seventh Generation 1 l.","
 1 L. |
6,20 €/l","6,20 €",,,,https://www.carrefour.es/supermercado/detergente-liquido-ecologico-fresh-orange-seventh-generation-1-l-seventh-generation/R-fprod1230013/p?prtId=cat20044
2843,Cuidado de la Ropa,Bio en Aperitivos,"
Detergente líquido ecológico Casa Verde 30 lavados.","
 30 Lavados. |
0,26 €/lavado","7,75 €",,,,https://www.carrefour.es/supermercado/detergente-liquido-ecologico-casa-verde-30-lavados-casa-verde/R-prod1130078/p?prtId=cat20044
2844,Cuidado de la Ropa,Bio en Aperitivos,"
Detergente líquido ecológico jazmín fresco y lavanda silvestre Botanical Origin 20 lavados.","
 20ud. |
0,34 €/lavado","6,75 €",,,5€ dto.,https://www.carrefour.es/supermercado/detergente-liquido-ecologico-jazmin-fresco-y-lavanda-silvestre-botanical-origin-20-lavados-botanical-origin/R-VC4AECOMM-419049/p?prtId=cat20044
2845,Cuidado de la Ropa,Frutas Desecadas,"
Arándanos rojos Carrefour 200 g.","
 200 G. |
9,85 €/kg","1,97 €",,,,https://www.carrefour.es/supermercado/arandanos-rojos-carrefour-200-g-carrefour/R-prod370920/p
2846,Cuidado de la Ropa,Frutas Desecadas,"
Pasas sin pepitas Carrefour 150 g.","
 150 G. |
5,27 €/kg","0,79 €",,,,https://www.carrefour.es/supermercado/pasas-sin-pepitas-carrefour-150-g-carrefour/R-521003853/p
2847,Cuidado de la Ropa,Frutas Desecadas,"
Dátil deshuesado Carrefour tarrina 300 g","
 300 G |
8,67 €/kg","2,60 €",,,,https://www.carrefour.es/supermercado/datil-deshuesado-carrefour-tarrina-300-g-carrefour/R-prod1070761/p
2848,Cuidado de la Ropa,Frutas Desecadas,"
Ciruelas sin hueso Carrefour 200 g.","
 200 G. |
6,40 €/kg","1,28 €",,,,https://www.carrefour.es/supermercado/ciruelas-sin-hueso-carrefour-200-g-carrefour/R-521008609/p
2849,Cuidado de la Ropa,Frutas Desecadas,"
Dátil natural Carrefour tarrina 300 g","
 300 G |
7,50 €/kg","2,25 €",,,,https://www.carrefour.es/supermercado/datil-natural-carrefour-tarrina-300-g-carrefour/R-prod1070683/p
2850,Cuidado de la Ropa,Frutas Desecadas,"
Pasa sultana (sin semilla) Carrefour tarrina 300 g","
 300 G |
7,17 €/kg","2,15 €",,,,https://www.carrefour.es/supermercado/pasa-sultana-sin-semilla-carrefour-tarrina-300-g-carrefour/R-prod1070673/p
2851,Cuidado de la Ropa,Frutas Desecadas,"
Pasas moscatel Carrefour 150 g.","
 150 G. |
6,13 €/kg","0,92 €",,,,https://www.carrefour.es/supermercado/pasas-moscatel-carrefour-150-g-carrefour/R-521014843/p
2852,Cuidado de la Ropa,Frutas Desecadas,"
Ciruela deshuesada Carrefour tarrina 350 g","
 350 G |
7,29 €/kg","2,55 €",,,,https://www.carrefour.es/supermercado/ciruela-deshuesada-carrefour-tarrina-350-g-carrefour/R-prod1070718/p
2853,Cuidado de la Ropa,Frutas Desecadas,"
Orejón albaricoque Carrefour tarrina 250 g","
 250 G |
10,00 €/kg","2,50 €",,,,https://www.carrefour.es/supermercado/orejon-albaricoque-carrefour-tarrina-250-g-carrefour/R-prod1070674/p
2854,Cuidado de la Ropa,Frutas Desecadas,"
Arandanos rojos deshidratados Carrefour tarrina 200 g","
 200 G |
13,75 €/kg","2,75 €",,,,https://www.carrefour.es/supermercado/arandanos-rojos-deshidratados-carrefour-tarrina-200-g-carrefour/R-prod1070681/p
2855,Cuidado de la Ropa,Frutas Desecadas,"
Coco rallado Carrefour tarrina 175 g","
 175 G |
11,14 €/kg","1,95 €",,,,https://www.carrefour.es/supermercado/coco-rallado-carrefour-tarrina-175-g-carrefour/R-prod1070670/p
2856,Cuidado de la Ropa,Frutas Desecadas,"
Datil deshuesado ecológico Carrefour granel tarrina 250 g","
 Envase De |
12,60 €/kg","3,15 €",,,,https://www.carrefour.es/supermercado/datil-deshuesado-ecologico-carrefour-granel-tarrina-250-g/R-prod270558/p
2857,Cuidado de la Ropa,Frutas Desecadas,"
Plátano rodajas deshidratado Carrefour tarrina 175 g","
 175 G |
9,09 €/kg","1,59 €",,,,https://www.carrefour.es/supermercado/platano-rodajas-deshidratado-carrefour-tarrina-175-g-carrefour/R-prod1070740/p
2858,Cuidado de la Ropa,Frutas Desecadas,"
Plátano desecado Carrefour 90 g.","
 90 G. |
8,22 €/kg","0,74 €",,,,https://www.carrefour.es/supermercado/platano-desecado-carrefour-90-g-carrefour/R-521003859/p
2859,Cuidado de la Ropa,Frutas Desecadas,"
Mix pasas Carrefour tarrina 250 g","
 250 G |
9,40 €/kg","2,35 €",,,,https://www.carrefour.es/supermercado/mix-pasas-carrefour-tarrina-250-g-carrefour/R-prod1070687/p
2860,Cuidado de la Ropa,Frutas Desecadas,"
Pasa sultana ecológica Carrefour granel tarrina 125 g","
 Envase De |
9,20 €/kg","1,15 €",,,,https://www.carrefour.es/supermercado/pasa-sultana-ecologica-carrefour-granel-tarrina-125-g/R-prod270833/p
2861,Cuidado de la Ropa,Frutas Desecadas,"
Pasas sin pepitas Borges doy pack 150 g.","
 150 G. |
10,60 €/kg","1,59 €",,,,https://www.carrefour.es/supermercado/pasas-sin-pepitas-borges-doy-pack-150-g-borges/R-624903530/p
2862,Cuidado de la Ropa,Frutas Desecadas,"
Dátil medjoul Carrefour bandeja 300 g","
 300 G |
24,17 €/kg","7,25 €",,,,https://www.carrefour.es/supermercado/datil-medjoul-carrefour-bandeja-300-g-carrefour/R-prod1070715/p
2863,Cuidado de la Ropa,Frutas Desecadas,"
Banana chip ecológica Carrefour granel tarrina 90 g","
 Envase De |
12,78 €/kg","1,15 €",,,,https://www.carrefour.es/supermercado/banana-chip-ecologica-carrefour-granel-tarrina-90-g/R-prod271057/p
2864,Cuidado de la Ropa,Frutas Desecadas,"
Pasas ecológicas Paño 90 g.","
 90 G. |
19,33 €/kg","1,74 €",,,,https://www.carrefour.es/supermercado/pasas-ecologicas-pano-90-g-pano/R-590205713/p
2865,Cuidado de la Ropa,Frutas Desecadas,"
Piña desecada Carrefour 150 g.","
 150 G. |
7,00 €/kg","1,05 €",,,,https://www.carrefour.es/supermercado/pina-desecada-carrefour-150-g-carrefour/R-521014841/p
2866,Cuidado de la Ropa,Frutas Desecadas,"
Papaya desecada Carrefour 150 g.","
 150 G. |
7,47 €/kg","1,12 €",,,,https://www.carrefour.es/supermercado/papaya-desecada-carrefour-150-g-carrefour/R-526600822/p
2867,Cuidado de la Ropa,Frutas Desecadas,"
Orejón albaricoque ecologico Carrefour granel tarrina 125 g","
 Envase De |
14,00 €/kg","1,75 €",,,,https://www.carrefour.es/supermercado/orejon-albaricoque-ecologico-carrefour-granel-tarrina-125-g/R-prod270557/p
2868,Cuidado de la Ropa,Frutas Desecadas,"
Mango deshidratado en rodajas ecológico 125 g ","
 Envase De |
28,00 €/kg","3,50 €",,,,https://www.carrefour.es/supermercado/mango-deshidratado-en-rodajas-ecologico-125-g/R-prod270840/p
2869,Cuidado de la Ropa,Torreznos y Cortezas,"
Torreznos de cerdo Carrefour sin gluten 110 g.","
 110 G. |
11,73 €/kg","1,29 €",,,,https://www.carrefour.es/supermercado/torreznos-de-cerdo-carrefour-sin-gluten-110-g-carrefour/R-590211123/p
2870,Cuidado de la Ropa,Torreznos y Cortezas,"
Cortezas de cerdo Carrefour sin gluten 90 g.","
 90 G. |
7,89 €/kg","0,71 €",,,,https://www.carrefour.es/supermercado/cortezas-de-cerdo-carrefour-sin-gluten-90-g-carrefour/R-590211127/p
2871,Cuidado de la Ropa,Torreznos y Cortezas,"
Mini torreznillos naturales 150 g","
 150 G. |
20,00 €/kg","3,00 €",,,,https://www.carrefour.es/supermercado/mini-torreznillos-naturales-150-g/R-653301817/p
2872,Cuidado de la Ropa,Torreznos y Cortezas,"
Morritos de cerdo 175 g","
 175 G. |
17,14 €/kg","3,00 €",,,,https://www.carrefour.es/supermercado/morritos-de-cerdo-175-g/R-653301813/p
2873,Cuidado de la Ropa,Torreznos y Cortezas,"
Torreznillos sabor jamón ibérico 125 g","
 125 G |
24,00 €/kg","3,00 €",,,,https://www.carrefour.es/supermercado/torreznillos-sabor-jamon-iberico-125-g/R-prod500113/p
2874,Cuidado de la Ropa,Torreznos y Cortezas,"
Corteza de jamón natural 110 g","
 110 G. |
27,27 €/kg","3,00 €",,,,https://www.carrefour.es/supermercado/corteza-de-jamon-natural-110-g/R-653301815/p
2875,Cuidado de la Ropa,Torreznos y Cortezas,"
Torrezno de Soria La Hoguera 215 g","
 Envase De |
20,93 €/kg","4,50 €",,,,https://www.carrefour.es/supermercado/torrezno-de-soria-la-hoguera-215-g/R-prod120058/p
2876,Cuidado de la Ropa,Torreznos y Cortezas,"
Cortezas de lentejas ecológicas Ecocesta 65 g.","
 65 G. |
33,85 €/kg","2,20 €",,,,https://www.carrefour.es/supermercado/cortezas-de-lentejas-ecologicas-ecocesta-65-g-ecocesta/R-842010803/p
2877,Cuidado de la Ropa,Torreznos y Cortezas,"
Cortezas de cerdo 400 g","
 400 Gr. |
12,50 €/kg","5,00 €",,,,https://www.carrefour.es/supermercado/cortezas-de-cerdo-400-g/R-608100767/p
2878,Cuidado de la Ropa,Torreznos y Cortezas,"
Cortezas de cerdo chicharritos Churri Ri 125 g.","
 125 G. |
19,92 €/kg","2,49 €",,,,https://www.carrefour.es/supermercado/cortezas-de-cerdo-chicharritos-churri-ri-125-g-medina/R-590209675/p
2879,Cuidado de la Ropa,Torreznos y Cortezas,"
Cortezas sabor barbacoa La Madrileña 85 g.","
 85 G. |
14,47 €/kg","1,23 €",,,,https://www.carrefour.es/supermercado/cortezas-sabor-barbacoa-la-madrilena-85-g-/R-fprod1300036/p
2880,Cuidado de la Ropa,Torreznos y Cortezas,"
Cortezas de cerdo Marisa sin gluten 150 g.","
 150 G. |
16,00 €/kg","2,40 €",,,,https://www.carrefour.es/supermercado/cortezas-de-cerdo-marisa-sin-gluten-150-g-marisa/R-812700255/p
2881,Cuidado de la Ropa,Torreznos y Cortezas,"
Torreznos sabor ibérico Fritoper 150 g.","
 150 G. |
16,08 €/kg","2,09 €",,,,https://www.carrefour.es/supermercado/torreznos-sabor-iberico-fritoper-150-g-gurma-chips/R-786123728/p
2882,Cuidado de la Ropa,Torreznos y Cortezas,"
Cortezas en adobo Marisa 150 g.","
 150 G. |
16,67 €/kg","2,50 €",,,,https://www.carrefour.es/supermercado/cortezas-en-adobo-marisa-150-g-marisa/R-prod270371/p
2883,Cuidado de la Ropa,Palomitas,"
Maíz para palomitas Carrefour  500 g.","
 500 G. |
2,78 €/kg","1,39 €",,,,https://www.carrefour.es/supermercado/maiz-para-palomitas-carrefour-500-g-carrefour/R-521003640/p
2884,Cuidado de la Ropa,Palomitas,"
Palomitas saladas para microondas Carrefour pack de 3 bolsas de 100 g.","
 Pack 3x100 G. |
2,57 €/kg","0,77 €",,,,https://www.carrefour.es/supermercado/palomitas-saladas-para-microondas-carrefour-pack-de-3-bolsas-de-100-g-carrefour/R-521003806/p
2885,Cuidado de la Ropa,Palomitas,"
Palomitas saladas para microondas Borges pack de 3 bolsas de 100 g.","
 Pack 3x100 G. |
7,83 €/kg","2,35 €",,,,https://www.carrefour.es/supermercado/palomitas-saladas-para-microondas-borges-pack-de-3-bolsas-de-100-g-popitas/R-521003804/p
2886,Cuidado de la Ropa,Palomitas,"
Palomitas sabor mantequilla para microondas Carrefour pack de 3 bolsas de 100 g.","
 Pack 3x100 G. |
4,13 €/kg","1,24 €",,,,https://www.carrefour.es/supermercado/palomitas-sabor-mantequilla-para-microondas-carrefour-pack-de-3-bolsas-de-100-g-carrefour/R-521003812/p
2887,Cuidado de la Ropa,Palomitas,"
Palomitas Risi sin gluten 90 g.","
 90 G. |
11,33 €/kg","1,02 €",,,,https://www.carrefour.es/supermercado/palomitas-risi-sin-gluten-90-g-risi/R-538408253/p
2888,Cuidado de la Ropa,Palomitas,"
Palomitas al punto de sal Popitas pack 3 unidades de 90 g. ","
 Pack 3x90 G. |
8,78 €/kg",,"
2,50 €","
2,37 €",2x1 Acumulación,https://www.carrefour.es/supermercado/palomitas-al-punto-de-sal-popitas-pack-3-unidades-de-90-g-popitas/R-VC4AECOMM-477679/p
2889,Cuidado de la Ropa,Palomitas,"
Aperitivo de maíz horneado Aspitos pack de 6 unidades de 36 g.","
 Pack 6x36 G. |
4,91 €/kg","1,06 €",,,,https://www.carrefour.es/supermercado/aperitivo-de-maiz-horneado-aspitos-pack-de-6-unidades-de-36-g-aspitos/R-fprod1460307/p
2890,Cuidado de la Ropa,Palomitas,"
Palomitas de colores para microondas Popitas sin gluten 100 g.","
 100 G. |
10,00 €/kg","1,00 €",,,,https://www.carrefour.es/supermercado/palomitas-de-colores-para-microondas-popitas-sin-gluten-100-g-popitas/R-prod1120579/p
2891,Cuidado de la Ropa,Palomitas,"
Palomitas sabor mantequilla Carrefour Kids 80 g.","
 80 G. |
8,50 €/kg","0,68 €",,,,https://www.carrefour.es/supermercado/palomitas-sabor-mantequilla-carrefour-kids-80-g-carrefour-kids/R-804031851/p
2892,Cuidado de la Ropa,Palomitas,"
Palomitas al punto de sal ecológicas Popitas pack de 3 bolsas de 80 g.","
 Pack 3x80 G. |
13,12 €/kg","3,15 €",,,,https://www.carrefour.es/supermercado/palomitas-al-punto-de-sal-ecologicas-popitas-pack-de-3-bolsas-de-80-g-popitas/R-fprod1460246/p
2893,Cuidado de la Ropa,Palomitas,"
Palomitas de colores Frit Ravich sin gluten 120 g.","
 120 G. |
7,92 €/kg","0,95 €",,,,https://www.carrefour.es/supermercado/palomitas-de-colores-frit-ravich-sin-gluten-120-g-fritravich/R-603504336/p
2894,Cuidado de la Ropa,Palomitas,"
Palomitas sabor kétchup y mostaza Risi sin gluten 90 g.","
 90 G. |
11,33 €/kg","1,02 €",,,,https://www.carrefour.es/supermercado/palomitas-sabor-ketchup-y-mostaza-risi-sin-gluten-90-g-risi/R-538002402/p
2895,Cuidado de la Ropa,Palomitas,"
Palomitas sabor mantequilla para microondas Popitas sin gluten 100 g.","
 100 G. |
10,00 €/kg","1,00 €",,,,https://www.carrefour.es/supermercado/palomitas-sabor-mantequilla-para-microondas-popitas-sin-gluten-100-g-popitas/R-625306328/p
2896,Cuidado de la Ropa,Palomitas,"
Palomitas para microondas con sal Frit Ravich sin gluten  pack de 3 unidades de 90 g.","
 Pack 3x90 G. |
7,33 €/kg","1,98 €",,,,https://www.carrefour.es/supermercado/palomitas-para-microondas-con-sal-frit-ravich-sin-gluten-pack-de-3-unidades-de-90-g-frit-ravich/R-VC4AECOMM-500112/p
2897,Cuidado de la Ropa,Palomitas,"
Palomitas saladas Frit Ravich sin gluten 80 g.","
 80 G. |
11,88 €/kg","0,95 €",,,,https://www.carrefour.es/supermercado/palomitas-saladas-frit-ravich-sin-gluten-80-g-frit-ravich/R-603504334/p
2898,Cuidado de la Ropa,Palomitas,"
Palomitas sabor chocolate Risi sin gluten 120 g.","
 120 G. |
10,58 €/kg","1,27 €",,,,https://www.carrefour.es/supermercado/palomitas-sabor-chocolate-risi-sin-gluten-120-g-risi/R-526627530/p
2899,Cuidado de la Ropa,Palomitas,"
Palomitas de caramelo Popitas 125 g.","
 125 G. |
11,04 €/kg","1,38 €",,,,https://www.carrefour.es/supermercado/palomitas-de-caramelo-popitas-125-g-popitas/R-prod1120563/p
2900,Cuidado de la Ropa,Palomitas,"
Palomitas de colores dulces Popitas 125 g.","
 125 G. |
9,76 €/kg","1,22 €",,,,https://www.carrefour.es/supermercado/palomitas-de-colores-dulces-popitas-125-g-popitas/R-prod1120574/p
2901,Cuidado de la Ropa,Palomitas,"
Palomitas sabor mantequilla Grefusa 135 g.","
 135 G. |
7,93 €/kg","1,07 €",,,,https://www.carrefour.es/supermercado/palomitas-sabor-mantequilla-grefusa-135-g-grefusa/R-795705206/p
2902,Cuidado de la Ropa,Palomitas,"
Palomitas sabor queso para microondas Jolly Time 387 g.","
 387 G. |
12,25 €/kg","4,74 €",,,,https://www.carrefour.es/supermercado/palomitas-sabor-queso-para-microondas-jolly-time-387-g-jolly-time/R-655502232/p
2903,Cuidado de la Ropa,Palomitas,"
Palomitas saladas Grefusa 90 g.","
 90 G. |
15,22 €/kg","1,37 €",,,,https://www.carrefour.es/supermercado/palomitas-saladas-grefusa-90-g-grefusa/R-780049009/p
2904,Cuidado de la Ropa,Palomitas,"
Palomitas dulces Pop Box Carrefour pack de 2 unidades de 100 g.","
 Pack 2x100 G. |
8,05 €/kg","1,61 €",,,,https://www.carrefour.es/supermercado/palomitas-dulces-pop-box-carrefour-pack-de-2-unidades-de-100-g-carrefour/R-VC4AECOMM-504073/p
2905,Cuidado de la Ropa,Palomitas,"
Palomitas saladas Pop Box Carrefour pack 2 unidades de 100 g.","
 Pack 2x100 G. |
8,05 €/kg","1,61 €",,,,https://www.carrefour.es/supermercado/palomitas-saladas-pop-box-carrefour-pack-2-unidades-de-100-g-carrefour/R-VC4AECOMM-504072/p
2906,Cuidado de la Ropa,Galletas Saladas,"
Galletas saladas Carrefour 350 g.","
 350 G. |
2,86 €/kg","1,00 €",,,,https://www.carrefour.es/supermercado/galletas-saladas-carrefour-350-g-carrefour/R-521003836/p
2907,Cuidado de la Ropa,Galletas Saladas,"
Crackers origina Tuc pack de 3 unidades de 100 g.","
 Pack 3x100 G. |
7,97 €/kg","2,39 €",,,,https://www.carrefour.es/supermercado/crackers-origina-tuc-pack-de-3-unidades-de-100-g-lu/R-521003840/p
2908,Cuidado de la Ropa,Galletas Saladas,"
Crackers original Tuc 100 g.","
 100 G. |
8,10 €/kg","0,81 €",,,,https://www.carrefour.es/supermercado/crackers-original-tuc-100-g-tuc/R-521003838/p
2909,Cuidado de la Ropa,Galletas Saladas,"
Galletas saladas peces Carrefour 350 g.","
 350 G. |
3,03 €/kg","1,06 €",,,,https://www.carrefour.es/supermercado/galletas-saladas-peces-carrefour-350-g-carrefour/R-844000766/p
2910,Cuidado de la Ropa,Galletas Saladas,"
Crackers Carrefour pack de 3 unidades de 100 g.","
 Pack 3x100 G. |
3,00 €/kg","0,90 €",,,,https://www.carrefour.es/supermercado/crackers-carrefour-pack-de-3-unidades-de-100-g-carrefour/R-806203731/p
2911,Cuidado de la Ropa,Galletas Saladas,"
Galletas saladas Ritz 200 g.","
 200 G. |
11,00 €/kg","2,20 €",,,,https://www.carrefour.es/supermercado/galletas-saladas-ritz-200-g-ritz/R-521003849/p
2912,Cuidado de la Ropa,Galletas Saladas,"
Crackers pizca de sal y aceite de oliva virgen extra Tuc 100 g.","
 100 G. |
10,00 €/kg","1,00 €",,,,https://www.carrefour.es/supermercado/crackers-pizca-de-sal-y-aceite-de-oliva-virgen-extra-tuc-100-g-tuc/R-VC4AECOMM-463045/p
2913,Cuidado de la Ropa,Galletas Saladas,"
Crackers con quinoa y chía Gullón 250 g.","
 250 G. |
6,36 €/kg","1,59 €",,,,https://www.carrefour.es/supermercado/crackers-con-quinoa-y-chia-gullon-250-g-gullon/R-fprod1330066/p
2914,Cuidado de la Ropa,Galletas Saladas,"
Galletas saladas brezel Lorenz 150 g.","
 150 G. |
11,47 €/kg","1,72 €",,,,https://www.carrefour.es/supermercado/galletas-saladas-brezel-lorenz-150-g-lorenz/R-546306978/p
2915,Cuidado de la Ropa,Galletas Saladas,"
Crackers sabor bacon Tuc 100 g.","
 100 G. |
12,10 €/kg","1,21 €",,,,https://www.carrefour.es/supermercado/crackers-sabor-bacon-tuc-100-g-tuc/R-521003843/p
2916,Cuidado de la Ropa,Galletas Saladas,"
Galletas Ducales Noel 312 g.","
 312 G. |
6,44 €/kg","2,01 €",,,,https://www.carrefour.es/supermercado/galletas-ducales-noel-312-g-ducales/R-590216773/p
2917,Cuidado de la Ropa,Galletas Saladas,"
Galletas saladas sticks Lorenz 150 g.","
 150 G. |
9,93 €/kg","1,49 €",,,,https://www.carrefour.es/supermercado/galletas-saladas-sticks-lorenz-150-g-lorenz/R-542001793/p
2918,Cuidado de la Ropa,Galletas Saladas,"
Crackers sabor queso Tuc 100 g.","
 100 G. |
12,10 €/kg","1,21 €",,,,https://www.carrefour.es/supermercado/crackers-sabor-queso-tuc-100-g-tuc/R-613004416/p
2919,Cuidado de la Ropa,Galletas Saladas,"
Galletas Saltin Noel 315 g.","
 315 G. |
5,71 €/kg","1,80 €",,,,https://www.carrefour.es/supermercado/galletas-saltin-noel-315-g-saltin-noel/R-590214441/p
2920,Cuidado de la Ropa,Galletas Saladas,"
Crackers salados con aceite de oliva virgen extra Tuc 100 g.","
 100 G. |
10,00 €/kg","1,00 €",,,,https://www.carrefour.es/supermercado/crackers-salados-con-aceite-de-oliva-virgen-extra-tuc-100-g-tuc/R-VC4AECOMM-463046/p
2921,Cuidado de la Ropa,Galletas Saladas,"
Galletas saladas sticks Lorenz 250 g.","
 250 G. |
9,20 €/kg","2,30 €",,,,https://www.carrefour.es/supermercado/galletas-saladas-sticks-lorenz-250-g-lorenz/R-590212583/p
2922,Cuidado de la Ropa,Galletas Saladas,"
Galletas al punto de sal Bakefuls Tuc 80 g.","
 80 G. |
15,00 €/kg","1,20 €",,,,https://www.carrefour.es/supermercado/galletas-al-punto-de-sal-bakefuls-tuc-80-g-tuc/R-prod1130605/p
